"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"traffic-simulation.nlogox"
"StressTest_Semaforo_Pare"
"09/10/2026 15:38:47:314 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","method","red-spawn","blue-spawn","has-seed","seed","[step]","fluxo-vermelhos","fluxo-azuis","tempo-total-vermelhos","tempo-total-azuis"
"22484","red light","7","7","true","10","5000","346","351","6942.645726925336","6452.428471205868"
"22483","stop sign","7","7","true","10","5000","343","362","479.45937221449674","2130.707284753861"
"22480","red light","5","7","true","10","5000","258","348","5065.660217657743","6141.520129267871"
"22481","stop sign","6","7","true","10","5000","305","355","439.4604934260506","1737.6762389667517"
"22486","red light","8","7","true","10","5000","433","348","8272.687534957573","5943.223962063637"
"22485","stop sign","8","7","true","10","5000","378","345","474.11460117209214","2275.276699624035"
"22487","stop sign","9","7","true","10","5000","440","366","669.3325405339713","3135.5755179416415"
"22464","red light","32","6","true","10","5000","856","280","41554.35615335576","5037.319569716676"
"22488","red light","9","7","true","10","5000","457","352","9529.245981146129","6860.105491340395"
"22493","stop sign","12","7","true","10","5000","590","326","1080.6961685599244","3617.5489746215267"
"22490","red light","10","7","true","10","5000","491","343","10178.30403814518","5989.02970772559"
"22489","stop sign","10","7","true","10","5000","506","333","855.5942819626898","3333.9848442966822"
"22494","red light","12","7","true","10","5000","584","327","13583.492056664714","5951.216580610247"
"22473","stop sign","2","7","true","10","5000","96","350","89.88084218091625","849.5095683638707"
"22492","red light","11","7","true","10","5000","576","308","12245.577955333536","5774.4323530058955"
"22495","stop sign","13","7","true","10","5000","645","305","1343.9577752223333","4136.887630399072"
"22499","stop sign","15","7","true","10","5000","689","350","1380.2170162018467","6796.161862128281"
"22478","red light","4","7","true","10","5000","203","332","3243.655657298642","6098.091962175614"
"22497","stop sign","14","7","true","10","5000","679","350","1363.9506465372083","6092.399984969637"
"22496","red light","13","7","true","10","5000","597","348","13336.96244521428","6139.254588842233"
"22498","red light","14","7","true","10","5000","642","312","15971.056969351968","5204.394783508743"
"22503","stop sign","17","7","true","10","5000","777","364","1610.3029178037916","14924.793766104296"
"22500","red light","15","7","true","10","5000","687","348","18281.99323220079","6440.640580603449"
"22506","red light","18","7","true","10","5000","793","329","25899.886777393833","6069.63575685747"
"22502","red light","16","7","true","10","5000","729","347","22237.889254020905","5987.440497432552"
"22510","red light","20","7","true","10","5000","831","332","30366.171329752902","6125.383015404724"
"22505","stop sign","18","7","true","10","5000","814","341","2008.1825469225228","18444.399141534544"
"22491","stop sign","11","7","true","10","5000","569","356","1076.7347912589173","3327.5112287733373"
"22504","red light","17","7","true","10","5000","764","366","21367.701286663876","6570.834995997058"
"22515","stop sign","23","7","true","10","5000","1061","266","3543.967982130896","45839.921195748175"
"22508","red light","19","7","true","10","5000","815","335","27544.54006890459","5964.5494829966065"
"22509","stop sign","20","7","true","10","5000","905","329","2519.01668112131","33335.6813246014"
"22517","stop sign","24","7","true","10","5000","1109","267","4016.8529475905375","50103.974995136756"
"22513","stop sign","22","7","true","10","5000","1000","287","3185.0580428568496","38565.0299375284"
"22514","red light","22","7","true","10","5000","831","360","32681.86069132097","7016.986800221322"
"22512","red light","21","7","true","10","5000","840","349","31266.103813068414","6838.466545869452"
"22519","stop sign","25","7","true","10","5000","1112","204","3792.931614707949","49719.42166718355"
"22501","stop sign","16","7","true","10","5000","760","338","1719.0303448809839","12556.734762544793"
"22516","red light","23","7","true","10","5000","855","343","34074.86361487546","6951.055744112024"
"22523","stop sign","27","7","true","10","5000","1176","184","4717.013263606564","63260.14302359325"
"22507","stop sign","19","7","true","10","5000","876","340","2461.516992850614","21910.994728959387"
"22526","red light","28","7","true","10","5000","873","371","38400.22110214429","7189.334694587659"
"22520","red light","25","7","true","10","5000","861","327","35850.155470637066","6456.306610806048"
"22518","red light","24","7","true","10","5000","852","330","36586.513008093716","6655.8118103401885"
"22522","red light","26","7","true","10","5000","858","321","37858.96558254328","5704.969013939442"
"22511","stop sign","21","7","true","10","5000","979","280","3039.5374001130967","38188.911507997494"
"22524","red light","27","7","true","10","5000","861","317","37980.890884408574","5813.441349644144"
"22530","red light","30","7","true","10","5000","872","353","39775.03882653863","6530.814148352895"
"22525","stop sign","28","7","true","10","5000","1229","155","5633.511838872789","64926.33882161954"
"22528","red light","29","7","true","10","5000","871","315","39487.125193508255","6071.265034470931"
"22533","stop sign","32","7","true","10","5000","1343","114","6694.643047905653","63460.94098975585"
"22527","stop sign","29","7","true","10","5000","1296","163","6551.362059202991","63215.556539072124"
"22535","stop sign","33","7","true","10","5000","1340","100","7097.350932759932","61379.315895285785"
"22541","stop sign","1","8","true","10","5000","55","413","46.64645432032502","751.370239231753"
"22532","red light","31","7","true","10","5000","875","338","40702.56189933571","6424.831902105046"
"22544","red light","2","8","true","10","5000","84","386","1046.7512324401237","7542.785624830241"
"22543","stop sign","2","8","true","10","5000","121","376","99.98200985619351","1028.9781449480622"
"22542","red light","1","8","true","10","5000","67","392","1162.846257037294","6633.43294820243"
"22546","red light","3","8","true","10","5000","141","408","1936.3718015845761","7107.824575558696"
"22529","stop sign","30","7","true","10","5000","1248","159","5296.616569335015","64118.96905332187"
"22547","stop sign","4","8","true","10","5000","212","402","226.36765492101452","1543.858213222091"
"22536","red light","33","7","true","10","5000","858","347","42491.24382171458","7128.022245087685"
"22545","stop sign","3","8","true","10","5000","151","414","144.8540739936745","1217.7863584934898"
"22537","stop sign","34","7","true","10","5000","1393","90","7512.1182280735375","64947.270946718105"
"22538","red light","34","7","true","10","5000","862","325","42851.19059186046","6508.696241052185"
"22521","stop sign","26","7","true","10","5000","1216","175","4699.160128411795","62393.50786196947"
"22540","red light","35","7","true","10","5000","869","322","41912.07477438564","5608.287945672575"
"22549","stop sign","5","8","true","10","5000","223","384","265.30684919478267","1745.47678845147"
"22550","red light","5","8","true","10","5000","241","374","4173.67900135223","7318.6870292394915"
"22552","red light","6","8","true","10","5000","298","400","4869.807929876504","7326.519417678015"
"22548","red light","4","8","true","10","5000","196","403","3210.653903770224","7377.734703102036"
"22551","stop sign","6","8","true","10","5000","282","418","346.80907520221274","2096.709242274367"
"22554","red light","7","8","true","10","5000","339","410","6258.530421156689","8197.62859368433"
"22555","stop sign","8","8","true","10","5000","406","409","625.6196752367886","2595.3628788723836"
"22557","stop sign","9","8","true","10","5000","444","393","627.1112992474776","3030.7616990220363"
"22561","stop sign","11","8","true","10","5000","519","386","807.3850256378046","3947.754667954743"
"22556","red light","8","8","true","10","5000","404","370","7926.954566822563","6722.173554098524"
"22553","stop sign","7","8","true","10","5000","348","408","387.2015131572632","2502.3677601878453"
"22558","red light","9","8","true","10","5000","415","418","7462.385297509987","8956.612637992212"
"22563","stop sign","12","8","true","10","5000","552","399","954.8259538503968","6725.096531423124"
"22560","red light","10","8","true","10","5000","461","371","8712.62585671845","7366.475942699788"
"22531","stop sign","31","7","true","10","5000","1347","123","6801.150377699771","64827.143359656526"
"22562","red light","11","8","true","10","5000","552","413","12960.479773639192","8528.42526959271"
"22566","red light","13","8","true","10","5000","635","401","14934.908777741179","6961.83544891437"
"22569","stop sign","15","8","true","10","5000","690","386","1526.807229929507","9642.134532951406"
"22565","stop sign","13","8","true","10","5000","650","379","1198.0688230390713","7055.863329122834"
"22564","red light","12","8","true","10","5000","597","367","14075.051174031913","6615.406110043185"
"22534","red light","32","7","true","10","5000","879","358","39894.90788911448","7074.14459886482"
"22567","stop sign","14","8","true","10","5000","661","409","1269.5264761600172","12405.255895499538"
"22573","stop sign","17","8","true","10","5000","823","418","2047.8960915581015","23414.727542291286"
"22568","red light","14","8","true","10","5000","664","394","17761.887929169323","7282.258758085728"
"22570","red light","15","8","true","10","5000","714","412","20283.451800097886","8200.957516153683"
"22571","stop sign","16","8","true","10","5000","733","393","1716.7018562824956","11097.235001638328"
"22539","stop sign","35","7","true","10","5000","1445","74","9349.752711163188","69102.56132716643"
"22572","red light","16","8","true","10","5000","763","382","21047.436137404206","6939.402760072794"
"22577","stop sign","19","8","true","10","5000","866","360","2350.1229955222834","22468.03592893318"
"22578","red light","19","8","true","10","5000","811","407","27194.49780534081","7813.8525448725"
"22574","red light","17","8","true","10","5000","753","370","22439.614721201102","7256.259830378093"
"22583","stop sign","22","8","true","10","5000","1021","289","3429.2263613720984","43522.348150903985"
"22576","red light","18","8","true","10","5000","771","408","24162.071626292745","7477.400746024468"
"22559","stop sign","10","8","true","10","5000","467","394","698.1996936371038","3853.3753623561724"
"22579","stop sign","20","8","true","10","5000","913","339","2681.0984502858787","31610.237518723985"
"22580","red light","20","8","true","10","5000","818","404","26905.39857769731","8066.122996528362"
"22589","stop sign","25","8","true","10","5000","1091","240","4192.460001408088","57437.62796816458"
"22582","red light","21","8","true","10","5000","826","367","35407.2391811499","7765.044588613762"
"22590","red light","25","8","true","10","5000","863","371","35991.31734310574","7247.018810063953"
"22592","red light","26","8","true","10","5000","867","364","37888.977445719815","7873.099597436769"
"22585","stop sign","23","8","true","10","5000","1039","285","3481.095901426674","53322.65661364838"
"22584","red light","22","8","true","10","5000","840","409","34477.60552210371","7745.688441611608"
"22588","red light","24","8","true","10","5000","847","417","34672.84130116645","8189.291927097016"
"22575","stop sign","18","8","true","10","5000","887","357","2536.4374011083555","35813.107283446916"
"22591","stop sign","26","8","true","10","5000","1165","200","4564.623815877733","60542.94165465054"
"22586","red light","23","8","true","10","5000","837","415","33526.48387863624","9159.969238889877"
"22593","stop sign","27","8","true","10","5000","1149","227","4157.958185726479","62147.53444510357"
"22597","stop sign","29","8","true","10","5000","1239","173","5717.036598143786","63228.73789326814"
"22599","stop sign","30","8","true","10","5000","1261","152","5735.890235406641","60697.14514512099"
"22595","stop sign","28","8","true","10","5000","1200","188","4962.969119802464","61452.884472237594"
"22600","red light","30","8","true","10","5000","855","424","41086.2526025427","8171.886129121041"
"22581","stop sign","21","8","true","10","5000","1002","309","3176.8823868251307","47513.66389360555"
"22596","red light","28","8","true","10","5000","864","374","38384.570034032324","7127.040192314657"
"22598","red light","29","8","true","10","5000","868","368","40314.53660748818","6567.435369403754"
"22611","stop sign","1","9","true","10","5000","57","466","44.88349970248222","1153.5626322626135"
"22587","stop sign","24","8","true","10","5000","1073","246","3551.9379607735164","50979.73281893952"
"22601","stop sign","31","8","true","10","5000","1298","152","6384.50473269344","62073.119101192366"
"22602","red light","31","8","true","10","5000","853","399","41978.78084933448","7245.276798560433"
"22613","stop sign","2","9","true","10","5000","102","437","110.9644188277205","1132.009098128718"
"22615","stop sign","3","9","true","10","5000","151","416","195.25036211835268","1334.4841063782305"
"22603","stop sign","32","8","true","10","5000","1357","112","6788.5571352294255","65993.54248171556"
"22608","red light","34","8","true","10","5000","871","393","41819.847349272306","7682.887674795934"
"22609","stop sign","35","8","true","10","5000","1394","103","7764.830167484561","68453.07393844904"
"22605","stop sign","33","8","true","10","5000","1367","103","8039.701627990216","64969.15833283878"
"22614","red light","2","9","true","10","5000","106","440","1742.0944174098365","8959.064936738985"
"22607","stop sign","34","8","true","10","5000","1348","108","7153.531132856624","68794.8730341569"
"22594","red light","27","8","true","10","5000","875","392","38029.16661332934","6799.0616722710665"
"22610","red light","35","8","true","10","5000","861","376","43199.66623990903","6351.691618335142"
"22623","stop sign","7","9","true","10","5000","339","433","463.5472404609581","2708.2162758990794"
"22618","red light","4","9","true","10","5000","182","423","2766.39791163095","8406.727796052766"
"22620","red light","5","9","true","10","5000","268","415","4516.176072188719","7848.454560771859"
"22606","red light","33","8","true","10","5000","868","387","42705.78980679323","7320.959446253181"
"22619","stop sign","5","9","true","10","5000","238","460","261.98906976945113","2273.392483637841"
"22617","stop sign","4","9","true","10","5000","219","441","264.1769271920513","1659.0319585925265"
"22621","stop sign","6","9","true","10","5000","308","432","412.4790355662099","2374.973516935632"
"22622","red light","6","9","true","10","5000","303","423","5761.713121441139","8427.48466102944"
"22625","stop sign","8","9","true","10","5000","413","431","631.9811542732991","3672.183688187484"
"22624","red light","7","9","true","10","5000","345","464","5708.19821866145","8685.628257272794"
"22626","red light","8","9","true","10","5000","403","448","7621.643318213986","8842.071912643567"
"22629","stop sign","10","9","true","10","5000","489","438","771.6612230442972","4151.482725445833"
"22631","stop sign","11","9","true","10","5000","513","506","873.3603305200897","10269.734747301038"
"22628","red light","9","9","true","10","5000","466","423","8716.247197673187","8878.492468291022"
"22612","red light","1","9","true","10","5000","55","448","680.0504653921233","7979.52808997611"
"22633","stop sign","12","9","true","10","5000","581","435","1021.9349443521611","7427.430324099903"
"22630","red light","10","9","true","10","5000","494","422","10524.650812872334","8290.761392348908"
"22604","red light","32","8","true","10","5000","865","409","40851.54903568248","7427.699349172505"
"22635","stop sign","13","9","true","10","5000","642","441","1388.2470457542825","15647.756350912356"
"22634","red light","12","9","true","10","5000","550","398","12524.63655410126","8084.86150646232"
"22636","red light","13","9","true","10","5000","618","465","13916.695806338197","9618.71684316794"
"22632","red light","11","9","true","10","5000","546","441","10899.345631734765","9087.937954930621"
"22639","stop sign","15","9","true","10","5000","714","431","1802.4920975115792","17603.579098099115"
"22641","stop sign","16","9","true","10","5000","783","405","1747.0997295776435","29305.287455561865"
"22637","stop sign","14","9","true","10","5000","671","442","1349.8723747541942","16003.298938191749"
"22640","red light","15","9","true","10","5000","717","441","20044.127459253","8795.982932690187"
"22616","red light","3","9","true","10","5000","154","432","2677.754228076098","7676.614858295435"
"22638","red light","14","9","true","10","5000","661","431","16188.188866861663","8330.69275439836"
"22642","red light","16","9","true","10","5000","717","442","19767.83100995894","9520.609921182247"
"22649","stop sign","20","9","true","10","5000","893","349","2596.729601079934","39885.85055077958"
"22627","stop sign","9","9","true","10","5000","407","428","490.66647926610125","4136.0453775051155"
"22652","red light","21","9","true","10","5000","832","438","33077.931128376076","8463.910947874701"
"22645","stop sign","18","9","true","10","5000","871","382","2234.6983044716944","39754.3373707152"
"22647","stop sign","19","9","true","10","5000","884","373","2549.2282245898973","33742.40654048179"
"22644","red light","17","9","true","10","5000","744","443","21262.79186041153","8409.306665922415"
"22654","red light","22","9","true","10","5000","848","448","33345.10339130746","9462.829067012612"
"22648","red light","19","9","true","10","5000","820","407","28649.926374472732","7924.21691194297"
"22651","stop sign","21","9","true","10","5000","968","327","2777.6463654943927","53772.081267815316"
"22653","stop sign","22","9","true","10","5000","994","322","3166.795503251242","52127.656711739925"
"22658","red light","24","9","true","10","5000","857","450","36058.13444863103","9665.929207838211"
"22650","red light","20","9","true","10","5000","800","440","29073.625917359783","9224.478425161898"
"22656","red light","23","9","true","10","5000","845","446","33975.31228054689","9232.905243936179"
"22660","red light","25","9","true","10","5000","853","457","37455.12603589159","10099.866800287458"
"22664","red light","27","9","true","10","5000","861","399","39300.905015085795","8113.497480413469"
"22657","stop sign","24","9","true","10","5000","1078","270","3640.1503396003886","56826.68993255043"
"22643","stop sign","17","9","true","10","5000","804","412","1951.9398905353237","33348.47038730796"
"22662","red light","26","9","true","10","5000","864","427","37713.13580099022","8072.653483808065"
"22661","stop sign","26","9","true","10","5000","1169","197","4843.611242867749","64362.52301794178"
"22663","stop sign","27","9","true","10","5000","1213","175","4892.635309577174","65512.08402264263"
"22646","red light","18","9","true","10","5000","793","407","23748.83450523328","7847.603397054078"
"22668","red light","29","9","true","10","5000","866","464","40566.213270552085","8965.025473487382"
"22665","stop sign","28","9","true","10","5000","1226","175","4924.72417987684","61895.57414336206"
"22671","stop sign","31","9","true","10","5000","1310","130","6545.387315925032","63105.27596024796"
"22666","red light","28","9","true","10","5000","860","421","40224.39288729752","8338.331838718326"
"22672","red light","31","9","true","10","5000","863","451","41782.94988754601","8907.504011942829"
"22667","stop sign","29","9","true","10","5000","1291","118","6219.7474450622085","65400.67126863129"
"22681","stop sign","1","10","true","10","5000","44","499","51.67944094570812","1164.6427383111327"
"22655","stop sign","23","9","true","10","5000","980","328","2979.644217690325","45875.94244294149"
"22683","stop sign","2","10","true","10","5000","106","494","168.65850799837028","1459.175746093923"
"22670","red light","30","9","true","10","5000","871","459","40923.81447656682","9918.714564318258"
"22669","stop sign","30","9","true","10","5000","1264","162","5972.931974951415","61457.68596906575"
"22685","stop sign","3","10","true","10","5000","135","519","126.80505201009225","1650.2880733497718"
"22673","stop sign","32","9","true","10","5000","1322","97","6426.037973069064","68142.72711661852"
"22682","red light","1","10","true","10","5000","43","502","437.68319499044037","11223.326270195072"
"22679","stop sign","35","9","true","10","5000","1398","109","7405.827080341675","64340.62302897293"
"22687","stop sign","4","10","true","10","5000","206","496","223.17833637652205","2234.928158397215"
"22684","red light","2","10","true","10","5000","101","466","1320.9687060044948","9368.868175802027"
"22675","stop sign","33","9","true","10","5000","1338","114","6665.256375911089","68901.5407643248"
"22676","red light","33","9","true","10","5000","853","414","42345.93528669064","8484.224129975923"
"22677","stop sign","34","9","true","10","5000","1380","122","7450.514789996378","65008.525522688156"
"22680","red light","35","9","true","10","5000","860","440","43357.923713172895","8138.807033650896"
"22690","red light","5","10","true","10","5000","242","516","4020.0974951483904","10862.347187104053"
"22659","stop sign","25","9","true","10","5000","1102","260","4507.223580829833","60010.64336532482"
"22688","red light","4","10","true","10","5000","244","477","4231.280360228971","8459.25783935908"
"22689","stop sign","5","10","true","10","5000","249","484","305.8124661522215","2092.8446631837833"
"22693","stop sign","7","10","true","10","5000","341","514","434.2182940799342","4400.726720178261"
"22691","stop sign","6","10","true","10","5000","317","463","355.2595645159847","3017.4277063912205"
"22692","red light","6","10","true","10","5000","310","511","4953.126593614988","10772.806515852906"
"22694","red light","7","10","true","10","5000","371","484","6470.958463418095","10286.352795237619"
"22695","stop sign","8","10","true","10","5000","380","451","524.9469482953433","4746.346000101159"
"22700","red light","10","10","true","10","5000","509","484","10810.572628713833","9792.843184763855"
"22697","stop sign","9","10","true","10","5000","437","489","747.5432921715837","4146.538935533966"
"22696","red light","8","10","true","10","5000","418","480","8957.815047048856","10312.662571889701"
"22698","red light","9","10","true","10","5000","429","475","7740.554544679635","9181.988441944854"
"22707","stop sign","14","10","true","10","5000","652","436","1421.648626589564","13808.711418240711"
"22699","stop sign","10","10","true","10","5000","484","474","890.4498596975063","5378.604794285566"
"22704","red light","12","10","true","10","5000","621","496","15070.949909761128","10080.239826749104"
"22702","red light","11","10","true","10","5000","572","461","12545.874804267896","9159.431961227996"
"22705","stop sign","13","10","true","10","5000","701","448","1542.3457030261488","25330.399932158016"
"22703","stop sign","12","10","true","10","5000","600","495","1059.1074654243412","12568.273424008126"
"22709","stop sign","15","10","true","10","5000","696","475","1433.9555631754063","19886.56455069535"
"22674","red light","32","9","true","10","5000","865","414","42599.53959463425","8767.549065430909"
"22706","red light","13","10","true","10","5000","633","492","15730.380388550244","9856.238194164178"
"22678","red light","34","9","true","10","5000","889","423","41924.265489335114","8934.039369707985"
"22686","red light","3","10","true","10","5000","159","526","2605.0360392909374","10981.560681309704"
"22713","stop sign","17","10","true","10","5000","806","441","2013.9426478541275","37334.4976366551"
"22708","red light","14","10","true","10","5000","659","502","17410.131953481337","10576.727087385709"
"22715","stop sign","18","10","true","10","5000","826","417","2089.393610898232","32335.40063331863"
"22710","red light","15","10","true","10","5000","692","491","19427.811957763548","9686.89794461013"
"22711","stop sign","16","10","true","10","5000","744","477","2079.479767621303","36967.52651976199"
"22719","stop sign","20","10","true","10","5000","882","376","2646.0764180416304","45900.44890756913"
"22712","red light","16","10","true","10","5000","754","505","21508.08637407354","11978.685352069551"
"22701","stop sign","11","10","true","10","5000","525","508","950.7091865680428","8507.811053668978"
"22721","stop sign","21","10","true","10","5000","954","321","2807.366455739663","43931.30545053011"
"22717","stop sign","19","10","true","10","5000","855","380","2097.758422013328","42015.69773915866"
"22716","red light","18","10","true","10","5000","787","484","24958.84370606028","10867.670885012458"
"22714","red light","17","10","true","10","5000","783","498","24948.948428647524","10738.179889634826"
"22724","red light","22","10","true","10","5000","835","485","31710.338316451358","10593.713956194082"
"22726","red light","23","10","true","10","5000","851","513","33568.27277136509","10533.34222926065"
"22729","stop sign","25","10","true","10","5000","1088","249","3906.566665912534","60181.134480556"
"22718","red light","19","10","true","10","5000","825","448","26695.682406700747","9386.815107321576"
"22725","stop sign","23","10","true","10","5000","1094","252","3740.3554532429926","62338.24029732699"
"22728","red light","24","10","true","10","5000","844","530","35537.25624459675","11891.311496114384"
"22727","stop sign","24","10","true","10","5000","1073","275","3817.0354740863704","63129.92188292403"
"22736","red light","28","10","true","10","5000","872","508","39203.021013733385","10555.942043098476"
"22738","red light","29","10","true","10","5000","872","478","40342.2168058391","9384.260795855844"
"22737","stop sign","29","10","true","10","5000","1221","183","5143.776225106953","64143.85961730897"
"22730","red light","25","10","true","10","5000","862","468","35297.12841662477","9329.803061922446"
"22732","red light","26","10","true","10","5000","851","452","37837.56467482322","9027.480973247822"
"22733","stop sign","27","10","true","10","5000","1172","219","5349.993147942503","60823.43680042646"
"22734","red light","27","10","true","10","5000","856","469","38106.19674816498","10126.832316753364"
"22735","stop sign","28","10","true","10","5000","1246","156","5267.430407507304","67493.85937963113"
"22743","stop sign","32","10","true","10","5000","1345","110","6390.71691132817","69414.76093108657"
"22744","red light","32","10","true","10","5000","860","475","41587.81489560075","9058.557541917335"
"22720","red light","20","10","true","10","5000","838","501","31155.45631719245","10892.205421451634"
"22740","red light","30","10","true","10","5000","858","504","40841.62935576423","10258.919004746505"
"22739","stop sign","30","10","true","10","5000","1280","128","6073.081607110985","65667.35089562752"
"22745","stop sign","33","10","true","10","5000","1388","110","7599.997108250234","66568.66052793537"
"22751","stop sign","1","11","true","10","5000","50","569","37.7435943988059","1281.1204815318588"
"22722","red light","21","10","true","10","5000","838","470","30292.733482830463","10866.86093905014"
"22723","stop sign","22","10","true","10","5000","991","327","3184.1703048879217","47110.89361235529"
"22741","stop sign","31","10","true","10","5000","1285","140","6132.3627850724815","62670.97487858869"
"22742","red light","31","10","true","10","5000","850","470","41720.33139602364","9359.780285291683"
"22752","red light","1","11","true","10","5000","49","549","836.0705964433724","12183.154961629596"
"22747","stop sign","34","10","true","10","5000","1395","84","7616.4672369883365","61201.04904133695"
"22746","red light","33","10","true","10","5000","854","459","42686.10658953772","9863.303210184884"
"22757","stop sign","4","11","true","10","5000","169","517","160.17767822220932","1933.3778891581958"
"22748","red light","34","10","true","10","5000","868","459","42275.052475851844","9289.36567419514"
"22755","stop sign","3","11","true","10","5000","158","522","159.33415664086604","2019.5502808895756"
"22750","red light","35","10","true","10","5000","875","492","42617.28910676139","9634.56326532287"
"22749","stop sign","35","10","true","10","5000","1395","84","8684.172762311822","69908.70113844065"
"22756","red light","3","11","true","10","5000","160","533","2505.2892339455248","11418.83263648414"
"22731","stop sign","26","10","true","10","5000","1115","258","4342.312663692579","63371.96553645357"
"22754","red light","2","11","true","10","5000","80","527","1112.440633484976","11048.032026165432"
"22761","stop sign","6","11","true","10","5000","300","521","390.9835255609789","2982.9538471870483"
"22760","red light","5","11","true","10","5000","252","515","4414.9862410606775","10286.190545069781"
"22765","stop sign","8","11","true","10","5000","409","525","563.880041212279","5448.7528993006335"
"22762","red light","6","11","true","10","5000","281","545","4823.776308734938","11652.369782507132"
"22763","stop sign","7","11","true","10","5000","354","544","488.23137605370795","4535.903436198614"
"22764","red light","7","11","true","10","5000","319","542","6244.5278450381265","11670.437236247926"
"22767","stop sign","9","11","true","10","5000","457","512","741.1878837436449","7328.223949761998"
"22766","red light","8","11","true","10","5000","421","528","8561.736920051333","11144.323431729426"
"22769","stop sign","10","11","true","10","5000","469","555","631.3513047699821","10762.568677871286"
"22770","red light","10","11","true","10","5000","491","561","10406.636097608593","12645.491599644187"
"22768","red light","9","11","true","10","5000","458","546","9413.719718644552","12246.934299624885"
"22753","stop sign","2","11","true","10","5000","98","562","69.99960424772485","1677.2306148779273"
"22775","stop sign","13","11","true","10","5000","576","561","1085.766680480645","12085.063423662461"
"22772","red light","11","11","true","10","5000","525","528","10004.544153348295","11390.439619090132"
"22759","stop sign","5","11","true","10","5000","237","508","303.21536221165127","2339.8451794453085"
"22776","red light","13","11","true","10","5000","625","541","15993.25364241094","12170.511833401739"
"22773","stop sign","12","11","true","10","5000","608","522","1041.0437432593492","19525.33040979093"
"22758","red light","4","11","true","10","5000","219","525","4205.909539501319","11517.02153039927"
"22774","red light","12","11","true","10","5000","617","479","14653.375636418383","8337.373343292034"
"22777","stop sign","14","11","true","10","5000","672","491","1432.5973353440272","25888.813276699322"
"22782","red light","16","11","true","10","5000","720","529","20322.313433285828","11145.946280700065"
"22779","stop sign","15","11","true","10","5000","683","479","1464.2569524088535","23042.453141794565"
"22785","stop sign","18","11","true","10","5000","836","433","1841.3391624089295","45221.05322940775"
"22781","stop sign","16","11","true","10","5000","739","475","1628.0424061148274","32003.886351494468"
"22778","red light","14","11","true","10","5000","695","576","16661.943560131116","13073.562681063913"
"22783","stop sign","17","11","true","10","5000","773","486","2208.0891268412674","32641.294838082962"
"22780","red light","15","11","true","10","5000","707","556","18472.41463068998","13128.350567228608"
"22788","red light","19","11","true","10","5000","828","538","28753.812001459093","11683.266312681066"
"22771","stop sign","11","11","true","10","5000","533","531","883.9100664625934","8570.022314063994"
"22786","red light","18","11","true","10","5000","783","517","24026.317823132682","10591.431847202708"
"22793","stop sign","22","11","true","10","5000","1027","316","3034.991824468347","59282.69174378463"
"22789","stop sign","20","11","true","10","5000","951","360","2615.7102819115494","50958.85546510495"
"22795","stop sign","23","11","true","10","5000","1014","295","2898.901414871758","62280.55556687441"
"22791","stop sign","21","11","true","10","5000","981","329","3213.9401566181455","57636.948194837234"
"22792","red light","21","11","true","10","5000","838","557","31023.029504911847","12484.294571182583"
"22800","red light","25","11","true","10","5000","853","549","37319.78310652041","12770.326745524924"
"22797","stop sign","24","11","true","10","5000","1086","255","3822.456534375461","64156.90496025322"
"22796","red light","23","11","true","10","5000","832","538","33632.50686357889","11530.600589125437"
"22799","stop sign","25","11","true","10","5000","1097","248","4541.1362681208075","64679.21648174669"
"22798","red light","24","11","true","10","5000","860","498","33876.138778277156","10595.309823066966"
"22805","stop sign","28","11","true","10","5000","1239","178","5565.914918904607","67862.442421769"
"22803","stop sign","27","11","true","10","5000","1151","209","4125.994816652414","65746.99389394525"
"22794","red light","22","11","true","10","5000","841","529","32924.13888253356","11088.485540381602"
"22784","red light","17","11","true","10","5000","791","488","23369.601898039615","10178.292688705393"
"22808","red light","29","11","true","10","5000","869","510","39261.15561247755","10785.937536369316"
"22802","red light","26","11","true","10","5000","855","533","36852.60494188627","11174.465220897937"
"22787","stop sign","19","11","true","10","5000","904","396","2377.6960166408894","53215.51892699787"
"22790","red light","20","11","true","10","5000","828","471","32237.99127572926","9962.388400376896"
"22804","red light","27","11","true","10","5000","876","492","37632.06519609093","11597.324625927411"
"22806","red light","28","11","true","10","5000","862","511","40558.67210392551","10379.887663375683"
"22807","stop sign","29","11","true","10","5000","1242","149","6079.050474154147","70180.2853999672"
"22813","stop sign","32","11","true","10","5000","1339","104","7146.028090458028","67162.98625670843"
"22814","red light","32","11","true","10","5000","856","518","41810.17412641334","12020.613555440996"
"22817","stop sign","34","11","true","10","5000","1410","71","8915.135009688014","66370.16021932766"
"22809","stop sign","30","11","true","10","5000","1282","125","5882.839052032302","68009.09559016243"
"22811","stop sign","31","11","true","10","5000","1290","143","6270.537220120423","69833.92796805143"
"22810","red light","30","11","true","10","5000","856","538","41293.812947665705","12279.171822000337"
"22821","stop sign","1","12","true","10","5000","65","554","62.67496237036446","1456.8098338220357"
"22812","red light","31","11","true","10","5000","878","517","39957.38585024155","11022.704882704264"
"22824","red light","2","12","true","10","5000","105","569","1533.323068420356","12708.821983063988"
"22823","stop sign","2","12","true","10","5000","98","579","96.80200259009027","1907.984396095352"
"22822","red light","1","12","true","10","5000","69","569","952.0102053267012","13538.86984198536"
